"Country","Year","Month","glm","lmer","Insurgency","SAE"
"BHUTAN",2009,12,0.0321517802944424,7.42087454594412e-05,0,0.0325345948160695
"BHUTAN",2009,2,0.0321517802944424,0.000143810633348925,0,0.0325345948160695
"BHUTAN",2009,3,0.0321517802944424,0.000137891606672866,0,0.0325345948160695
"BHUTAN",2009,4,0.0321517802944424,0.000107035181270842,0,0.0325345948160695
"BHUTAN",2009,5,0.0321517802944424,0.000125826362912949,0,0.0325345948160695
"BHUTAN",2009,6,0.0321517802944424,9.76695501746459e-05,0,0.0325345948160695
"BHUTAN",2009,7,0.0321517802944424,0.000114816682970992,0,0.0325345948160695
"BHUTAN",2009,8,0.0321517802944424,0.000109596214472941,0,0.0325345948160695
"BHUTAN",2009,9,0.0321517802944424,0.000104613084654738,0,0.0325345948160695
"CAMBODIA",2008,1,0.0334341914726024,0.0359137007165033,0,0.0149938438795409
"CAMBODIA",2008,10,0.034878820811081,0.16398722627525,0,0.0171507567839886
"CAMBODIA",2008,11,0.034878820811081,0.157706271443359,0,0.0149938438795409
"CAMBODIA",2008,12,0.034878820811081,0.151815468932249,0,0.0149938438795409
"CAMBODIA",2008,2,0.0334341914726024,0.0418721849273971,0,0.0149938438795409
"CAMBODIA",2008,3,0.0334341914726024,0.0401599633394824,0,0.0149938438795409
"CAMBODIA",2008,4,0.034878820811081,0.0491090224942458,0,0.0149938438795409
"CAMBODIA",2008,5,0.034878820811081,0.0470480725970755,0,0.0149938438795409
"CAMBODIA",2008,6,0.034878820811081,0.0451720497148334,0,0.0149938438795409
"CAMBODIA",2008,7,0.034878820811081,0.0437533684302884,0,0.0149938438795409
"CAMBODIA",2008,8,0.034878820811081,0.450794793794769,0,0.0149938438795409
"CAMBODIA",2008,9,0.034878820811081,0.170255518912059,0,0.00979037334466412
"CAMBODIA",2009,1,0.034878820811081,0.122044160049627,0,0.016955044727316
"CAMBODIA",2009,10,0.034878820811081,0.222789858335049,0,0.0150456259880951
"CAMBODIA",2009,11,0.034878820811081,0.067109751676338,0,0.0150456259880951
"CAMBODIA",2009,12,0.034878820811081,0.0645785408660331,0,0.0150456259880951
"CAMBODIA",2009,2,0.034878820811081,0.117144582089869,0,0.017859993735442
"CAMBODIA",2009,3,0.034878820811081,0.11325587571255,0,0.0150456259880951
"CAMBODIA",2009,4,0.034878820811081,0.0899235440750688,0,0.0150456259880951
"CAMBODIA",2009,5,0.034878820811081,0.265068620392499,0,0.0150456259880951
"CAMBODIA",2009,6,0.034878820811081,0.21881774937158,0,0.0150456259880951
"CAMBODIA",2009,7,0.034878820811081,0.247616405460624,0,0.0150456259880951
"CAMBODIA",2009,8,0.034878820811081,0.239048224453619,0,0.0150456259880951
"CAMBODIA",2009,9,0.034878820811081,0.230685621941453,0,0.0150456259880951
"CHINA",2008,1,0.216271504261827,2.20109374695164e-18,0,0.053697594294004
"CHINA",2008,10,0.223007953242281,3.10557378195503e-18,0,0.0397526310283602
"CHINA",2008,11,0.223007953242281,4.12439802943211e-18,0,0.053697594294004
"CHINA",2008,12,0.223007953242281,2.8338080027122e-18,0,0.053697594294004
"CHINA",2008,2,0.216271504261827,5.27582999126471e-18,0,0.053697594294004
"CHINA",2008,3,0.216271504261827,4.28220889468659e-18,0,0.053697594294004
"CHINA",2008,4,0.223007953242281,4.08748469288899e-18,0,0.053697594294004
"CHINA",2008,5,0.223007953242281,3.90747690669454e-18,0,0.053697594294004
"CHINA",2008,6,0.223007953242281,4.39946558299692e-18,0,0.053697594294004
"CHINA",2008,7,0.223007953242281,3.56553735510777e-18,0,0.053697594294004
"CHINA",2008,8,0.223007953242281,3.77269677903021e-18,0,0.053697594294004
"CHINA",2008,9,0.223007953242281,3.24863987670161e-18,0,0.0505817702720959
"CHINA",2009,1,0.223007953242281,2.44017004804015e-18,0,0.00183061891461969
"CHINA",2009,10,0.223007953242281,1.61967040425872e-18,0,0.00183061891461969
"CHINA",2009,11,0.223007953242281,1.64509707682355e-18,0,0.00183061891461969
"CHINA",2009,12,0.223007953242281,1.33326536360744e-18,0,0.00183061891461969
"CHINA",2009,2,0.223007953242281,2.32920858480428e-18,0,0.00183061891461969
"CHINA",2009,3,0.223007953242281,2.23332868530272e-18,0,0.00203849697673375
"CHINA",2009,4,0.223007953242281,2.2683889772372e-18,0,0.00183061891461969
"CHINA",2009,5,0.223007953242281,2.0378922368135e-18,0,0.00183061891461969
"CHINA",2009,6,0.223007953242281,9.13736044824458e-19,0,0.00183061891461969
"CHINA",2009,7,0.223007953242281,1.85955824424548e-18,0,0.00183061891461969
"CHINA",2009,8,0.223007953242281,2.46961073755344e-18,0,0.00183061891461969
"CHINA",2009,9,0.223007953242281,1.69428460948557e-18,0,0.00278816639707311
"COMOROS",2008,1,0.142416072727652,4.88583187183515e-05,0,0.1290009684294
"COMOROS",2008,10,0.141901405298364,4.32302633639796e-05,0,0.1290009684294
"COMOROS",2008,11,0.141901405298364,4.12645416138956e-05,0,0.1290009684294
"COMOROS",2008,12,0.141901405298364,3.94473737638257e-05,0,0.1290009684294
"COMOROS",2008,2,0.142416072727652,6.18891392471937e-05,0,0.1290009684294
"COMOROS",2008,3,0.142416072727652,5.92526609992474e-05,0,0.1290009684294
"COMOROS",2008,4,0.141901405298364,5.6897899376699e-05,0,0.1290009684294
"COMOROS",2008,5,0.141901405298364,5.43923223322053e-05,0,0.1290009684294
"COMOROS",2008,6,0.141901405298364,5.19190773530113e-05,0,0.1290009684294
"COMOROS",2008,7,0.141901405298364,4.96327386830974e-05,0,0.1290009684294
"COMOROS",2008,8,0.141901405298364,6.28700888954323e-05,0,0.1290009684294
"COMOROS",2008,9,0.141901405298364,4.52216844997111e-05,0,0.122079332224382
"COMOROS",2009,1,0.141901405298364,2.83738259688213e-05,0,0.129011458254841
"COMOROS",2009,10,0.141901405298364,9.80464585179503e-05,0,0.129011458254841
"COMOROS",2009,11,0.141901405298364,7.05243125313946e-05,0,0.129011458254841
"COMOROS",2009,12,0.141901405298364,9.14374612431762e-05,0,0.129011458254841
"COMOROS",2009,2,0.141901405298364,2.708362245226e-05,0,0.129011458254841
"COMOROS",2009,3,0.141901405298364,2.59687770147453e-05,0,0.129011458254841
"COMOROS",2009,4,0.141901405298364,1.86788295721725e-05,0,0.129011458254841
"COMOROS",2009,5,0.141901405298364,2.3696328127089e-05,0,0.129011458254841
"COMOROS",2009,6,0.141901405298364,8.87330727730606e-05,0,0.129011458254841
"COMOROS",2009,7,0.141901405298364,0.000112566391407767,0,0.129011458254841
"COMOROS",2009,8,0.141901405298364,0.000107448227849313,0,0.129011458254841
"COMOROS",2009,9,0.141901405298364,0.000102562752848149,0,0.129011458254841
"FIJI",2008,1,0.0375423996892112,7.12641465319331e-06,0,0.000554697290964727
"FIJI",2008,10,0.0354158618619285,6.31317796547268e-06,0,0.000554697290964727
"FIJI",2008,11,0.0354158618619285,6.02937399581656e-06,0,0.000554697290964727
"FIJI",2008,12,0.0354158618619285,5.76384932943417e-06,0,0.000862836767869782
"FIJI",2008,2,0.0375423996892112,1.06479586835293e-05,0,0.000617776260633161
"FIJI",2008,3,0.0375423996892112,8.64259744899936e-06,0,0.000554697290964727
"FIJI",2008,4,0.0354158618619285,8.31149869308248e-06,0,0.000554697290964727
"FIJI",2008,5,0.0354158618619285,7.94763051810002e-06,0,0.00185101680792405
"FIJI",2008,6,0.0354158618619285,7.5821145145541e-06,0,0.000554697290964727
"FIJI",2008,7,0.0354158618619285,7.25017773672293e-06,0,0.000554697290964727
"FIJI",2008,8,0.0354158618619285,9.18145498714604e-06,0,0.000554697290964727
"FIJI",2008,9,0.0354158618619285,6.60759478342634e-06,0,0.000554697290964727
"FIJI",2009,1,0.0354158618619285,4.1446745079186e-06,0,0.000555006761671348
"FIJI",2009,10,0.0354158618619285,2.75104433670122e-06,0,0.000555006761671348
"FIJI",2009,11,0.0354158618619285,1.97929628800211e-06,0,0.000555006761671348
"FIJI",2009,12,0.0354158618619285,1.89213068478866e-06,0,0.000555006761671348
"FIJI",2009,2,0.0354158618619285,3.95727918294663e-06,0,0.000555006761671348
"FIJI",2009,3,0.0354158618619285,3.79335191382064e-06,0,0.000555006761671348
"FIJI",2009,4,0.0354158618619285,2.72920703506036e-06,0,0.000660641910324719
"FIJI",2009,5,0.0354158618619285,3.46234019997127e-06,0,0.000555006761671348
"FIJI",2009,6,0.0354158618619285,2.49037734317466e-06,0,0.000555006761671348
"FIJI",2009,7,0.0354158618619285,3.15849760464907e-06,0,0.000561309747519685
"FIJI",2009,8,0.0354158618619285,3.01569067463988e-06,0,0.000555006761671348
"FIJI",2009,9,0.0354158618619285,2.87855904852456e-06,0,0.000555006761671348
"INDIA",2008,1,0.196675210713381,0.591558072969522,0,0.753904986324021
"INDIA",2008,10,0.200666759682655,0.924930510083795,0,0.190199252858125
"INDIA",2008,11,0.200666759682655,0.857237524592155,0,0.143826246305887
"INDIA",2008,12,0.200666759682655,0.828986429610489,0,0.234672352362087
"INDIA",2008,2,0.196675210713381,0.777803443888403,0,0.164439105507674
"INDIA",2008,3,0.196675210713381,0.772940384797654,0,0.129817630078463
"INDIA",2008,4,0.200666759682655,0.853224784220686,0,0.25539264199948
"INDIA",2008,5,0.200666759682655,0.868529662059373,0,0.304701535558333
"INDIA",2008,6,0.200666759682655,0.863123803652912,0,0.299435237583011
"INDIA",2008,7,0.200666759682655,0.908198516747916,0,0.128141766828991
"INDIA",2008,8,0.200666759682655,0.886377874143714,0,0.291381903656163
"INDIA",2008,9,0.200666759682655,0.823207945995362,0,0.106273363740049
"INDIA",2009,1,0.200666759682655,0.771332387068309,0,0.34020528740841
"INDIA",2009,10,0.200666759682655,0.998909456503236,1,0.532559197845614
"INDIA",2009,11,0.200666759682655,0.99788047521523,1,0.530599205297754
"INDIA",2009,12,0.200666759682655,0.997765713222701,1,0.807377203572289
"INDIA",2009,2,0.200666759682655,0.844490578549277,1,0.194915816414008
"INDIA",2009,3,0.200666759682655,0.996052592972162,1,0.317155437871117
"INDIA",2009,4,0.200666759682655,0.996501130867101,1,0.151787551991898
"INDIA",2009,5,0.200666759682655,0.998014953232621,1,0.155891974518144
"INDIA",2009,6,0.200666759682655,0.997640106797038,1,0.38930329709225
"INDIA",2009,7,0.200666759682655,0.999319681286206,1,0.168915420177009
"INDIA",2009,8,0.200666759682655,0.998361395344961,1,0.28225495303644
"INDIA",2009,9,0.200666759682655,0.998566892491271,1,0.336750359868185
"INDONESIA",2008,1,0.144848835454454,0.446139829093806,0,0.866442208277934
"INDONESIA",2008,10,0.145249877066444,0.411496332439409,0,0.829472473193847
"INDONESIA",2008,11,0.145249877066444,0.399945428865909,0,0.67198890365272
"INDONESIA",2008,12,0.145249877066444,0.389187118317127,0,0.608940652987073
"INDONESIA",2008,2,0.144848835454454,0.484455977455204,0,0.594441403793143
"INDONESIA",2008,3,0.144848835454454,0.473591401582708,0,0.594441403793143
"INDONESIA",2008,4,0.145249877066444,0.52867614995198,0,0.594441403793143
"INDONESIA",2008,5,0.145249877066444,0.517441094905502,0,0.594441403793143
"INDONESIA",2008,6,0.145249877066444,0.506498142453117,0,0.540363621242358
"INDONESIA",2008,7,0.145249877066444,0.494896641133029,0,0.686003785866597
"INDONESIA",2008,8,0.145249877066444,0.482925745010129,0,0.446155681904747
"INDONESIA",2008,9,0.145249877066444,0.422110537289455,0,0.594441403793143
"INDONESIA",2009,1,0.145249877066444,0.370192323367225,0,0.617844122253068
"INDONESIA",2009,10,0.145249877066444,0.849756379786826,1,0.595273959220742
"INDONESIA",2009,11,0.145249877066444,0.814165619621836,1,0.617844122253068
"INDONESIA",2009,12,0.145249877066444,0.831654745161208,0,0.617844122253068
"INDONESIA",2009,2,0.145249877066444,0.00711466568718217,0,0.617844122253068
"INDONESIA",2009,3,0.145249877066444,0.00682379497670236,0,0.617844122253068
"INDONESIA",2009,4,0.145249877066444,0.0736498047557426,0,0.617844122253068
"INDONESIA",2009,5,0.145249877066444,0.084887811744647,0,0.617844122253068
"INDONESIA",2009,6,0.145249877066444,0.0678137641948482,1,0.617844122253068
"INDONESIA",2009,7,0.145249877066444,0.865438625523353,1,0.920192273484733
"INDONESIA",2009,8,0.145249877066444,0.859926166530698,1,0.617844122253068
"INDONESIA",2009,9,0.145249877066444,0.854225921126562,1,0.617844122253068
"JAPAN",2008,1,0.144655608483463,5.95969936228834e-08,0,4.9466274792803e-06
"JAPAN",2008,10,0.147707089900282,5.51607194323735e-08,0,5.41366930049713e-07
"JAPAN",2008,11,0.147707089900282,5.26524049712548e-08,0,5.41366930049713e-07
"JAPAN",2008,12,0.147707089900282,5.03262757387392e-08,0,5.41366930049713e-07
"JAPAN",2008,2,0.144655608483463,7.54854870032786e-08,0,8.13995516396099e-07
"JAPAN",2008,3,0.144655608483463,1.00590281262357e-07,0,7.16787851218952e-07
"JAPAN",2008,4,0.147707089900282,7.25835210361655e-08,0,7.27725905903975e-07
"JAPAN",2008,5,0.147707089900282,6.93802477323396e-08,0,1.00493726615233e-06
"JAPAN",2008,6,0.147707089900282,6.62480005805763e-08,0,9.19304128155916e-07
"JAPAN",2008,7,0.147707089900282,6.33150402908201e-08,0,5.41366930049713e-07
"JAPAN",2008,8,0.147707089900282,8.01986818306329e-08,0,7.08918338993163e-07
"JAPAN",2008,9,0.147707089900282,8.02666473413162e-08,0,6.65233085454374e-07
"JAPAN",2009,1,0.147707089900282,3.62019749159085e-08,0,7.42041091942713e-07
"JAPAN",2009,10,0.147707089900282,7.55601126891997e-08,0,9.37427404887522e-07
"JAPAN",2009,11,0.147707089900282,5.434319076728e-08,0,9.54100191177921e-07
"JAPAN",2009,12,0.147707089900282,5.19449040380112e-08,0,1.11451725370548e-06
"JAPAN",2009,2,0.147707089900282,3.45591475809508e-08,0,7.3105390115062e-07
"JAPAN",2009,3,0.147707089900282,3.3123590941795e-08,0,1.04145972355164e-06
"JAPAN",2009,4,0.147707089900282,2.38331282929827e-08,0,1.23449374165274e-06
"JAPAN",2009,5,0.147707089900282,3.02353236997743e-08,0,9.54100191177921e-07
"JAPAN",2009,6,0.147707089900282,2.56484505093461e-08,0,8.25430990745798e-07
"JAPAN",2009,7,0.147707089900282,3.25335161187964e-08,0,8.14239083159273e-07
"JAPAN",2009,8,0.147707089900282,2.63348885695083e-08,0,7.3105390115062e-07
"JAPAN",2009,9,0.147707089900282,7.90332509927717e-08,0,8.14239083159273e-07
"LAOS",2008,1,0.133174900612058,0.715597104356288,0,0.219301970885009
"LAOS",2008,10,0.133551415404428,0.72164195764926,0,0.219301970885009
"LAOS",2008,11,0.133551415404428,0.712197693417502,0,0.219301970885009
"LAOS",2008,12,0.133551415404428,0.702878689013918,0,0.219301970885009
"LAOS",2008,2,0.133174900612058,0.852484338329739,0,0.219301970885009
"LAOS",2008,3,0.133174900612058,0.846924959408367,0,0.219301970885009
"LAOS",2008,4,0.133551415404428,0.906033827644429,0,0.219301970885009
"LAOS",2008,5,0.133551415404428,0.902128702928315,0,0.219301970885009
"LAOS",2008,6,0.133551415404428,0.897942045325723,0,0.219301970885009
"LAOS",2008,7,0.133551415404428,0.893740075171764,0,0.219301970885009
"LAOS",2008,8,0.133551415404428,0.904374230722795,0,0.219301970885009
"LAOS",2008,9,0.133551415404428,0.730598026420247,0,0.219301970885009
"LAOS",2009,1,0.133551415404428,0.657166230190262,0,0.0147581797045781
"LAOS",2009,10,0.133551415404428,0.782387782128644,0,0.0147581797045781
"LAOS",2009,11,0.133551415404428,0.507622847905154,0,0.0147581797045781
"LAOS",2009,12,0.133551415404428,0.496364023163208,0,0.0147581797045781
"LAOS",2009,2,0.133551415404428,0.646605671445544,0,0.0147581797045781
"LAOS",2009,3,0.133551415404428,0.63694217024819,0,0.0147581797045781
"LAOS",2009,4,0.133551415404428,0.587045336187217,0,0.0147581797045781
"LAOS",2009,5,0.133551415404428,0.81986958540475,0,0.0147581797045781
"LAOS",2009,6,0.133551415404428,0.642160979720426,0,0.0147581797045781
"LAOS",2009,7,0.133551415404428,0.804985778328712,0,0.0147581797045781
"LAOS",2009,8,0.133551415404428,0.797576051757344,0,0.0147581797045781
"LAOS",2009,9,0.133551415404428,0.789958247274348,0,0.0147581797045781
"MADAGASCAR",2008,1,0.13656592246597,9.47783551147373e-05,0,0.0308638259805989
"MADAGASCAR",2008,10,0.135905484448161,8.25164836539959e-05,0,0.0308638259805989
"MADAGASCAR",2008,11,0.135905484448161,7.87645203041739e-05,0,0.0308638259805989
"MADAGASCAR",2008,12,0.135905484448161,7.52960891219721e-05,0,0.0308638259805989
"MADAGASCAR",2008,2,0.13656592246597,0.000120054867415669,0,0.0308638259805989
"MADAGASCAR",2008,3,0.13656592246597,0.000114940813111812,0,0.0308638259805989
"MADAGASCAR",2008,4,0.135905484448161,0.000108603462051822,0,0.0308638259805989
"MADAGASCAR",2008,5,0.135905484448161,0.000103821196038255,0,0.0308638259805989
"MADAGASCAR",2008,6,0.135905484448161,9.91006192151879e-05,0,0.0308638259805989
"MADAGASCAR",2008,7,0.135905484448161,9.47367635881775e-05,0,0.0308638259805989
"MADAGASCAR",2008,8,0.135905484448161,0.000120002185144155,0,0.0308638259805989
"MADAGASCAR",2008,9,0.135905484448161,8.63174856242025e-05,0,0.0308638259805989
"MADAGASCAR",2009,1,0.135905484448161,7.18724081616138e-05,0,0.0309403286634578
"MADAGASCAR",2009,10,0.0347656043659738,0.000179030062670169,0,0.0309403286634578
"MADAGASCAR",2009,11,0.0347656043659738,0.000128778329558156,0,0.0309403286634578
"MADAGASCAR",2009,12,0.0347656043659738,0.000123107788875838,0,0.0309403286634578
"MADAGASCAR",2009,2,0.135905484448161,6.86043898291797e-05,0,0.0309403286634578
"MADAGASCAR",2009,3,0.0347656043659738,6.57805339688316e-05,0,0.0309403286634578
"MADAGASCAR",2009,4,0.0347656043659738,4.73151706337104e-05,0,0.0309403286634578
"MADAGASCAR",2009,5,0.0347656043659738,6.00244881375397e-05,0,0.0309403286634578
"MADAGASCAR",2009,6,0.0347656043659738,4.31322157799653e-05,0,0.0309403286634578
"MADAGASCAR",2009,7,0.0347656043659738,5.47720905252766e-05,0,0.0316742702172976
"MADAGASCAR",2009,8,0.0347656043659738,5.22815782070934e-05,0,0.0353162701472035
"MADAGASCAR",2009,9,0.0347656043659738,0.00018727598982625,0,0.0484873210821469
"MALAYSIA",2008,1,0.0336640929732426,2.2098250180372e-07,0,0.000591661866515367
"MALAYSIA",2008,10,0.133794614261218,1.70684715174062e-06,0,0.000591661866515367
"MALAYSIA",2008,11,0.133794614261218,1.62954795736253e-06,0,0.000752937016055435
"MALAYSIA",2008,12,0.133794614261218,1.5577847862696e-06,0,0.00118678988531698
"MALAYSIA",2008,2,0.0336640929732426,2.53947811725933e-07,0,0.000591661866515367
"MALAYSIA",2008,3,0.132037819204245,2.13673172332574e-06,0,0.000591661866515367
"MALAYSIA",2008,4,0.133794614261218,1.82548914793548e-06,0,0.000591661866515367
"MALAYSIA",2008,5,0.133794614261218,1.74543532751671e-06,0,0.000658941595912409
"MALAYSIA",2008,6,0.133794614261218,1.66574261179244e-06,0,0.000591661866515367
"MALAYSIA",2008,7,0.133794614261218,1.59269420149263e-06,0,0.000739790462442183
"MALAYSIA",2008,8,0.133794614261218,5.72101684253364e-06,0,0.000951195906388692
"MALAYSIA",2008,9,0.133794614261218,1.78582339280517e-06,0,0.000591661866515367
"MALAYSIA",2009,1,0.133794614261218,1.23484766405839e-06,0,0.000616562028718812
"MALAYSIA",2009,10,0.133794614261218,6.66025065118143e-07,0,0.000616562028718812
"MALAYSIA",2009,11,0.133794614261218,2.07899930829378e-07,0,0.00117745267992509
"MALAYSIA",2009,12,0.133794614261218,1.98782807625561e-07,0,0.000784619134117294
"MALAYSIA",2009,2,0.133794614261218,1.17892421916915e-06,0,0.00073390446716285
"MALAYSIA",2009,3,0.133794614261218,1.13039485661358e-06,0,0.000616562028718812
"MALAYSIA",2009,4,0.133794614261218,2.86724298592906e-07,0,0.000616562028718812
"MALAYSIA",2009,5,0.133794614261218,8.38164491343048e-07,0,0.000616562028718812
"MALAYSIA",2009,6,0.133794614261218,6.64537220281043e-07,0,0.000616562028718812
"MALAYSIA",2009,7,0.133794614261218,7.6481757772808e-07,0,0.000616562028718812
"MALAYSIA",2009,8,0.133794614261218,7.30039175441571e-07,0,0.000616562028718812
"MALAYSIA",2009,9,0.133794614261218,6.96842243636351e-07,0,0.000616562028718812
"MAURITIUS",2008,1,0.136114432972535,1.47615872814366e-06,0,0.00763691719179594
"MAURITIUS",2008,10,0.135459307371948,1.10534632308899e-06,0,0.00763691719179594
"MAURITIUS",2008,11,0.135459307371948,1.05508313914245e-06,0,0.00763691719179594
"MAURITIUS",2008,12,0.135459307371948,1.00861862542855e-06,0,0.00763691719179594
"MAURITIUS",2008,2,0.136114432972535,1.86988316522142e-06,0,0.00763691719179594
"MAURITIUS",2008,3,0.136114432972535,1.79022153714733e-06,0,0.00763691719179594
"MAURITIUS",2008,4,0.135459307371948,1.45483086675219e-06,0,0.00763691719179594
"MAURITIUS",2008,5,0.135459307371948,1.39076199822453e-06,0,0.00763691719179594
"MAURITIUS",2008,6,0.135459307371948,1.32752018374708e-06,0,0.00763691719179594
"MAURITIUS",2008,7,0.135459307371948,1.2690579058182e-06,0,0.00763691719179594
"MAURITIUS",2008,8,0.135459307371948,1.60754402600399e-06,0,0.00763691719179594
"MAURITIUS",2008,9,0.135459307371948,1.15626683248295e-06,0,0.00763691719179594
"MAURITIUS",2009,1,0.135459307371948,7.25474418280184e-07,0,0.00764337047034595
"MAURITIUS",2009,10,0.135459307371948,4.81536002752761e-07,0,0.00764337047034595
"MAURITIUS",2009,11,0.135459307371948,3.46356879577856e-07,0,0.00764337047034595
"MAURITIUS",2009,12,0.135459307371948,3.31103754693692e-07,0,0.00764337047034595
"MAURITIUS",2009,2,0.135459307371948,6.92485058660612e-07,0,0.00764337047034595
"MAURITIUS",2009,3,0.135459307371948,6.63979516401037e-07,0,0.00764337047034595
"MAURITIUS",2009,4,0.135459307371948,4.77583989292697e-07,0,0.00764337047034595
"MAURITIUS",2009,5,0.135459307371948,6.05875341772777e-07,0,0.00764337047034595
"MAURITIUS",2009,6,0.135459307371948,4.35791091247119e-07,0,0.00764337047034595
