"Country","Year","Month","glm","lmer","Insurgency","SAE"
"SOLOMIN ISLANDS",2010,4,0.135159841797553,4.09176812923775e-06,0,1.37467783168395e-05
"SOLOMIN ISLANDS",2010,5,0.135159841797553,5.19091733071297e-06,0,1.37467783168395e-05
"SOLOMIN ISLANDS",2010,6,0.135159841797553,4.95487274478387e-06,0,1.37467783168395e-05
"SOLOMIN ISLANDS",2010,7,0.135159841797553,6.28587154176248e-06,0,1.37467783168395e-05
"SOLOMIN ISLANDS",2010,8,0.135159841797553,6.45026718652759e-05,0,1.37467783168395e-05
"SOLOMIN ISLANDS",2010,9,0.135159841797553,0.000108426017145903,0,1.37467783168395e-05
"SOUTH KOREA",2010,1,0.139959872124521,9.03644192849423e-08,0,0.0166105051947818
"SOUTH KOREA",2010,10,0.139959872124521,1.57775897810129e-07,0,0.0166105051947818
"SOUTH KOREA",2010,11,0.139959872124521,1.51058570220805e-07,0,0.0166105051947818
"SOUTH KOREA",2010,12,0.139959872124521,1.44437406969612e-07,0,0.0166105051947818
"SOUTH KOREA",2010,2,0.139959872124521,1.20022642166625e-07,0,0.0166105051947818
"SOUTH KOREA",2010,3,0.139959872124521,8.2713620748185e-08,0,0.0166105051947818
"SOUTH KOREA",2010,4,0.139959872124521,7.89353055151535e-08,0,0.0166105051947818
"SOUTH KOREA",2010,5,0.139959872124521,9.61878820480785e-08,0,0.0166105051947818
"SOUTH KOREA",2010,6,0.139959872124521,9.1813946237236e-08,0,0.0166105051947818
"SOUTH KOREA",2010,7,0.139959872124521,1.11905582080877e-07,0,0.0166105051947818
"SOUTH KOREA",2010,8,0.139959872124521,1.25913750396641e-07,0,0.0166105051947818
"SOUTH KOREA",2010,9,0.139959872124521,1.95247274148289e-07,0,0.0166105051947818
"SRI LANKA",2010,1,0.133535213264711,1.04768719470315e-06,0,0.000345367455108626
"SRI LANKA",2010,10,0.133535213264711,2.39433450405353e-05,0,0.000416773370665019
"SRI LANKA",2010,11,0.133535213264711,2.2854598015402e-05,0,0.000486494495544083
"SRI LANKA",2010,12,0.133535213264711,2.18725338439578e-05,0,0.000380344914646909
"SRI LANKA",2010,2,0.133535213264711,9.97564366023395e-06,0,0.000443107841946068
"SRI LANKA",2010,3,0.133535213264711,9.56500866203652e-06,0,0.000442304237351145
"SRI LANKA",2010,4,0.133535213264711,1.66753414899438e-05,0,0.000509517759173715
"SRI LANKA",2010,5,0.133535213264711,1.52217055384868e-05,0,0.000416773370665019
"SRI LANKA",2010,6,0.133535213264711,1.23179277664946e-05,0,0.000594987914649339
"SRI LANKA",2010,7,0.133535213264711,2.56454948072249e-05,0,0.000474999519973719
"SRI LANKA",2010,8,0.133535213264711,1.49162065710083e-05,0,0.000453767417396815
"SRI LANKA",2010,9,0.133535213264711,2.50743021659199e-05,0,0.000454760387015138
"TAIWAN",2010,1,0.136586835521365,2.22539265427487e-07,0,0.00230335255824427
"TAIWAN",2010,10,0.136586835521365,4.5808315933301e-07,0,0.00230335255824427
"TAIWAN",2010,11,0.136586835521365,4.37337308938957e-07,0,0.00256477450536503
"TAIWAN",2010,12,0.136586835521365,4.18117908168263e-07,0,0.00230335255824427
"TAIWAN",2010,2,0.136586835521365,2.12460817330234e-07,0,0.00230335255824427
"TAIWAN",2010,3,0.136586835521365,2.03695372088067e-07,0,0.00230335255824427
"TAIWAN",2010,4,0.136586835521365,1.94413985988581e-07,0,0.00230335255824427
