"Country","Year","Month","Glm.simple","Lmer","Insurgency","SAE"
"MALAYSIA",2009,6,0.107284517553729,0.0777613371060749,0,0.000516741920429399
"MALAYSIA",2009,7,0.107284517553729,0.0729868754246965,0,0.000516741920429399
"MALAYSIA",2009,8,0.107284517553729,0.0693090309219018,0,0.000516741920429399
"MALAYSIA",2009,9,0.107284517553729,0.0812274260542798,0,0.000516741920429399
"MALAYSIA",2010,1,0.107284517553729,0.0686676512906994,0,0.000740884909141315
"MALAYSIA",2010,10,0.107284517553729,0.0519940871338715,0,0.000534285851476535
"MALAYSIA",2010,11,0.107284517553729,0.0527666439975826,0,0.000534285851476535
"MALAYSIA",2010,12,0.107284517553729,0.0535245905474497,0,0.000740884909141315
"MALAYSIA",2010,2,0.107284517553729,0.058970680956293,0,0.000534285851476535
"MALAYSIA",2010,3,0.107284517553729,0.0635406225061866,0,0.000534285851476535
"MALAYSIA",2010,4,0.107284517553729,0.0573481368600641,0,0.000725792973018049
"MALAYSIA",2010,5,0.107284517553729,0.0617423998752791,0,0.000534285851476535
"MALAYSIA",2010,6,0.107284517553729,0.0564221470849862,0,0.000534285851476535
"MALAYSIA",2010,7,0.107284517553729,0.055625580531388,0,0.000534285851476535
"MALAYSIA",2010,8,0.107284517553729,0.0555102286254093,0,0.000534285851476535
"MALAYSIA",2010,9,0.107284517553729,0.0567133161212294,0,0.000534285851476535
"MAURITIUS",2009,1,0.103544231024954,0.0757336055381915,0,0.00903393981816304
"MAURITIUS",2009,10,0.103544231024954,0.0859036019421437,0,0.00903393981816304
"MAURITIUS",2009,11,0.103544231024954,0.0871336952784499,0,0.00903393981816304
"MAURITIUS",2009,12,0.103544231024954,0.0905160344836042,0,0.00903393981816304
"MAURITIUS",2009,2,0.103544231024954,0.0768303101884555,0,0.00903393981816304
"MAURITIUS",2009,3,0.103544231024954,0.0778333772148146,0,0.00903393981816304
"MAURITIUS",2009,4,0.103544231024954,0.0789578912382548,0,0.00903393981816304
"MAURITIUS",2009,5,0.103544231024954,0.0800602544097004,0,0.00903393981816304
"MAURITIUS",2009,6,0.103544231024954,0.0822170937718311,0,0.00903393981816304
"MAURITIUS",2009,7,0.103544231024954,0.0833608416442408,0,0.00903393981816304
"MAURITIUS",2009,8,0.103544231024954,0.0835289496459808,0,0.0157333562675284
"MAURITIUS",2009,9,0.103544231024954,0.0847281910687917,0,0.00903393981816304
"MAURITIUS",2010,1,0.103544231024954,0.0906971441449085,0,0.00904020148410623
"MAURITIUS",2010,10,0.103544231024954,0.0874537153103256,0,0.00904020148410623
"MAURITIUS",2010,11,0.103544231024954,0.0862195308570588,0,0.00904020148410623
"MAURITIUS",2010,12,0.103544231024954,0.0850401993192211,0,0.00904020148410623
"MAURITIUS",2010,2,0.103544231024954,0.090878579971147,0,0.00904020148410623
"MAURITIUS",2010,3,0.103544231024954,0.0920467686130715,0,0.00904020148410623
"MAURITIUS",2010,4,0.103544231024954,0.0933558448147236,0,0.00904020148410623
"MAURITIUS",2010,5,0.103544231024954,0.0937816772231504,0,0.00904020148410623
"MAURITIUS",2010,6,0.103544231024954,0.0924672388087112,0,0.00904020148410623
"MAURITIUS",2010,7,0.103544231024954,0.091210979755998,0,0.00904020148410623
"MAURITIUS",2010,8,0.103544231024954,0.0899289965569555,0,0.00904020148410623
"MAURITIUS",2010,9,0.103544231024954,0.0886632738963012,0,0.00904020148410623
"MONGOLIA",2009,1,0.0997275187515947,0.0901316175865845,0,0.00276331054124821
"MONGOLIA",2009,10,0.0997275187515947,0.08951590209398,0,0.00276331054124821
"MONGOLIA",2009,11,0.0997275187515947,0.0882554297714331,0,0.00276331054124821
"MONGOLIA",2009,12,0.0997275187515947,0.0870509035988956,0,0.00276331054124821
"MONGOLIA",2009,2,0.0997275187515947,0.0914161991056598,0,0.00276331054124821
"MONGOLIA",2009,3,0.0997275187515947,0.0960151435028038,0,0.00276331054124821
"MONGOLIA",2009,4,0.0997275187515947,0.0962060921953314,0,0.00276331054124821
"MONGOLIA",2009,5,0.0997275187515947,0.0951961022889121,0,0.00276331054124821
"MONGOLIA",2009,6,0.0997275187515947,0.0957868427380983,0,0.00276331054124821
"MONGOLIA",2009,7,0.0997275187515947,0.0933527005970979,0,0.00276331054124821
"MONGOLIA",2009,8,0.0997275187515947,0.0920436640090005,0,0.00276331054124821
"MONGOLIA",2009,9,0.0997275187515947,0.0952605055700526,0,0.00276331054124821
"MONGOLIA",2010,1,0.0997275187515947,0.0868763793329054,0,0.00276561203862387
"MONGOLIA",2010,10,0.0997275187515947,0.0756607480782313,0,0.00361416412590733
"MONGOLIA",2010,11,0.0997275187515947,0.0745793894887829,0,0.00276561203862387
"MONGOLIA",2010,12,0.0997275187515947,0.0747875697254083,0,0.00276561203862387
"MONGOLIA",2010,2,0.0997275187515947,0.0846085788274338,0,0.00276561203862387
"MONGOLIA",2010,3,0.0997275187515947,0.0835261059063459,0,0.00276561203862387
"MONGOLIA",2010,4,0.0997275187515947,0.0823423480877184,0,0.00276561203862387
"MONGOLIA",2010,5,0.0997275187515947,0.081211336331792,0,0.00276561203862387
"MONGOLIA",2010,6,0.0997275187515947,0.0840846577785181,0,0.00276561203862387
"MONGOLIA",2010,7,0.0997275187515947,0.0789551897131172,0,0.00276561203862387
"MONGOLIA",2010,8,0.0997275187515947,0.0797712045774325,0,0.00276561203862387
"MONGOLIA",2010,9,0.0997275187515947,0.0767209129293087,0,0.00340873497972985
"MYANMAR",2009,1,0.0581432950624709,0.0946452369271941,0,0.0929017474532746
"MYANMAR",2009,10,0.0581432950624709,0.0979205180038096,0,0.0848639503022166
"MYANMAR",2009,11,0.0581432950624709,0.0890507739799704,0,0.0929886969005899
"MYANMAR",2009,12,0.0581432950624709,0.0936281509860897,0,0.096874807423314
"MYANMAR",2009,2,0.0581432950624709,0.0991304900523409,0,0.0947672218101513
"MYANMAR",2009,3,0.0581432950624709,0.0888374054379085,0,0.0929886969005899
"MYANMAR",2009,4,0.0581432950624709,0.0942101745990613,0,0.109187033778876
"MYANMAR",2009,5,0.0581432950624709,0.0918120305981721,0,0.111158720728284
"MYANMAR",2009,6,0.0581432950624709,0.0883455236228992,0,0.0947672218101513
"MYANMAR",2009,7,0.0581432950624709,0.0850367071156592,0,0.154656888271261
"MYANMAR",2009,8,0.0581432950624709,0.0833096855061438,0,0.119813343953104
"MYANMAR",2009,9,0.0581432950624709,0.0855459247514922,0,0.0929017474532746
"MYANMAR",2010,1,0.0581432950624709,0.10581166904352,0,0.0966473937421804
"MYANMAR",2010,10,0.0581432950624709,0.0999585749572483,0,0.0929017474532746
"MYANMAR",2010,11,0.0581432950624709,0.100638178788517,0,0.0929017474532746
"MYANMAR",2010,12,0.0581432950624709,0.0992830538231329,0,0.10624878192294
"MYANMAR",2010,2,0.0581432950624709,0.0928696698227651,0,0.109187033778876
"MYANMAR",2010,3,0.0581432950624709,0.107359651131325,0,0.109187033778876
"MYANMAR",2010,4,0.0581432950624709,0.0919908171039211,0,0.0929017474532746
"MYANMAR",2010,5,0.0581432950624709,0.101475384121588,0,0.144533273023947
"MYANMAR",2010,6,0.0581432950624709,0.100461585775961,0,0.105768693756953
"MYANMAR",2010,7,0.0581432950624709,0.146454679797628,0,0.0767184070826488
