"Country","Year","Month","Glm.simple","Lmer","Insurgency","SAE"
"AUSTRALIA",2004,11,0.107016920005942,0.0706902875074843,0,0.000254048669488929
"AUSTRALIA",2004,12,0.107016920005942,0.0891655474758746,0,0.000495929382068981
"AUSTRALIA",2004,2,0.108109985995222,0.0655700005668599,0,0.000339164898891268
"AUSTRALIA",2004,3,0.108109985995222,0.0707368292460108,0,0.000254048669488929
"AUSTRALIA",2004,4,0.107016920005942,0.0576787935047154,0,0.000285865972073126
"AUSTRALIA",2004,5,0.107016920005942,0.0577710398759901,0,0.000112621812565701
"AUSTRALIA",2004,6,0.107016920005942,0.0578908018575007,0,0.000254048669488929
"AUSTRALIA",2004,7,0.107016920005942,0.0973981762020022,0,0.000254048669488929
"AUSTRALIA",2004,8,0.107016920005942,0.0595839719844457,0,0.000254048669488929
"AUSTRALIA",2004,9,0.107016920005942,0.14254020320897,0,0.000295450580909745
"AUSTRALIA",2005,1,0.107016920005942,0.0797049313198402,0,5.69905205721684e-05
"AUSTRALIA",2005,10,0.108761343339892,0.127249087317942,0,7.760197489192e-07
"AUSTRALIA",2005,11,0.108761343339892,0.055376910202607,0,7.760197489192e-07
"AUSTRALIA",2005,12,0.108761343339892,0.0650975794604478,0,7.760197489192e-07
"AUSTRALIA",2005,2,0.107016920005942,0.0568153132694773,0,1.29575810930498e-06
"AUSTRALIA",2005,3,0.107016920005942,0.0506688463875435,0,7.77720630151641e-10
"AUSTRALIA",2005,4,0.108761343339892,0.0582693017872869,0,7.760197489192e-07
"AUSTRALIA",2005,5,0.108761343339892,0.056017717959706,0,1.77089150736348e-06
"AUSTRALIA",2005,6,0.108761343339892,0.0524773176659066,0,7.760197489192e-07
"AUSTRALIA",2005,7,0.108761343339892,0.0665333196425036,0,7.760197489192e-07
"AUSTRALIA",2005,8,0.108761343339892,0.093711345371583,0,7.760197489192e-07
"AUSTRALIA",2005,9,0.108761343339892,0.0662608170103613,0,7.760197489192e-07
"AUSTRALIA",2006,1,0.108761343339892,0.049227815389509,0,0.000466766637724791
"AUSTRALIA",2006,10,0.108729442817912,0.0464104673941431,0,0.000414707390242578
"AUSTRALIA",2006,11,0.108729442817912,0.0441935638055419,0,0.000362888870581016
"AUSTRALIA",2006,12,0.108729442817912,0.051569289556304,0,0.000316117781996661
"AUSTRALIA",2006,2,0.108761343339892,0.0449342820177028,0,0.000414707390242578
"AUSTRALIA",2006,3,0.108761343339892,0.0742881773500026,0,0.00207773225409208
"AUSTRALIA",2006,4,0.108729442817912,0.0437867469342102,0,0.000766062788288696
"AUSTRALIA",2006,5,0.108729442817912,0.0570296351933493,0,0.000362888870581016
"AUSTRALIA",2006,6,0.108729442817912,0.0426682401554663,0,0.000362888870581016
"AUSTRALIA",2006,7,0.108729442817912,0.056522359838463,0,0.000362888870581016
"AUSTRALIA",2006,8,0.108729442817912,0.0439369498975045,0,0.000636128890745329
"AUSTRALIA",2006,9,0.108729442817912,0.0463354690432234,0,0.000636128890745329
"AUSTRALIA",2007,1,0.108729442817912,0.0648222622057258,0,1.00615322797501e-06
"AUSTRALIA",2007,10,0.108427583156541,0.0512160196746457,0,1.00615322797501e-06
"AUSTRALIA",2007,11,0.108427583156541,0.0513229329833145,0,1.00615322797501e-06
"AUSTRALIA",2007,12,0.108427583156541,0.0503869569503615,0,1.14988577477197e-06
"AUSTRALIA",2007,2,0.108729442817912,0.0565765347944197,0,1.14988577477197e-06
"AUSTRALIA",2007,3,0.108729442817912,0.0727024585785146,0,1.89277207807133e-06
"AUSTRALIA",2007,4,0.108427583156541,0.0463367135597653,0,2.99300441192746e-06
"AUSTRALIA",2007,5,0.108427583156541,0.0590382608736658,0,1.14988577477197e-06
"AUSTRALIA",2007,6,0.108427583156541,0.0489384151043447,0,1.00615322797501e-06
"AUSTRALIA",2007,7,0.108427583156541,0.0509208016225545,0,2.18824388547373e-06
"AUSTRALIA",2007,8,0.108427583156541,0.0516782803555643,0,1.00615322797501e-06
"AUSTRALIA",2007,9,0.108427583156541,0.0531146503396062,0,1.00615322797501e-06
"AUSTRALIA",2008,1,0.108427583156541,0.0515739435387678,0,1.28642673818204e-06
"AUSTRALIA",2008,10,0.108196182198212,0.0434948527935147,0,1.12562696718531e-06
"AUSTRALIA",2008,11,0.108196182198212,0.0468579788539158,0,1.12562696718531e-06
"AUSTRALIA",2008,12,0.108196182198212,0.0486033285305483,0,1.12562696718531e-06
"AUSTRALIA",2008,2,0.108427583156541,0.0489181682968952,0,1.12562696718531e-06
"AUSTRALIA",2008,3,0.108427583156541,0.0488626540720377,0,1.12562696718531e-06
"AUSTRALIA",2008,4,0.108196182198212,0.046880911661644,0,1.12562696718531e-06
"AUSTRALIA",2008,5,0.108196182198212,0.0468051903969663,0,1.12562696718531e-06
"AUSTRALIA",2008,6,0.108196182198212,0.0461156659507093,0,1.12562696718531e-06
"AUSTRALIA",2008,7,0.108196182198212,0.0484472447317078,0,1.12562696718531e-06
"AUSTRALIA",2008,8,0.108196182198212,0.0459446776150264,0,1.12562696718531e-06
"AUSTRALIA",2008,9,0.108196182198212,0.0470321985851584,0,1.12562696718531e-06
"BANGLADESH",1999,1,0.113722844287037,0.104756905150943,0,0.141246111353899
"BANGLADESH",1999,10,0.114310034620568,0.112249343470233,0,0.141246111353899
"BANGLADESH",1999,11,0.114310034620568,0.1111412210661,0,0.344474007971155
"BANGLADESH",1999,12,0.114310034620568,0.112637959058048,0,0.141246111353899
"BANGLADESH",1999,2,0.113722844287037,0.104193210057802,0,0.141246111353899
"BANGLADESH",1999,3,0.113722844287037,0.103016110546112,0,0.141246111353899
"BANGLADESH",1999,4,0.114310034620568,0.104660374808899,0,0.141246111353899
"BANGLADESH",1999,5,0.114310034620568,0.104819401353334,0,0.141246111353899
"BANGLADESH",1999,6,0.114310034620568,0.103776052894245,0,0.141246111353899
"BANGLADESH",1999,7,0.114310034620568,0.10645007011749,0,0.147980091865486
"BANGLADESH",1999,8,0.114310034620568,0.114545475422704,0,0.141246111353899
"BANGLADESH",1999,9,0.114310034620568,0.109447492415136,0,0.206488237836824
"BANGLADESH",2000,1,0.114310034620568,0.122570436880858,0,0.282329468306292
"BANGLADESH",2000,10,0.113002001460166,0.12911149465336,0,0.105141127368395
"BANGLADESH",2000,11,0.113002001460166,0.132399598485795,0,0.177876575772711
"BANGLADESH",2000,12,0.113002001460166,0.132594531545268,0,0.162677363822883
"BANGLADESH",2000,2,0.114310034620568,0.115787041995395,0,0.0797512519812806
"BANGLADESH",2000,3,0.114310034620568,0.124384176261601,0,0.0675235346790605
"BANGLADESH",2000,4,0.113002001460166,0.123400079300615,0,0.0675235346790605
"BANGLADESH",2000,5,0.113002001460166,0.122143183947022,0,0.0675235346790605
"BANGLADESH",2000,6,0.113002001460166,0.122379059948864,0,0.0675235346790605
"BANGLADESH",2000,7,0.113002001460166,0.1240060241771,0,0.0675235346790605
"BANGLADESH",2000,8,0.113002001460166,0.128674284859455,0,0.1386468577499
"BANGLADESH",2000,9,0.113002001460166,0.1334915036679,0,0.061641002233021
"BANGLADESH",2001,1,0.113002001460166,0.161273593470411,0,0.06797121797972
"BANGLADESH",2001,10,0.113991685306666,0.158329183350593,0,0.206462530251197
"BANGLADESH",2001,11,0.113991685306666,0.159823192407523,0,0.0825226611258091
"BANGLADESH",2001,12,0.113991685306666,0.152554308326878,0,0.117155512607752
"BANGLADESH",2001,2,0.113002001460166,0.141003249038921,0,0.103444429185224
"BANGLADESH",2001,3,0.113002001460166,0.144357788686802,0,0.06797121797972
"BANGLADESH",2001,4,0.113991685306666,0.143240196110562,0,0.06797121797972
"BANGLADESH",2001,5,0.113991685306666,0.146764570319708,0,0.06797121797972
"BANGLADESH",2001,6,0.113991685306666,0.153873012394696,0,0.06797121797972
"BANGLADESH",2001,7,0.113991685306666,0.154093945738006,0,0.0751093757117436
"BANGLADESH",2001,8,0.113991685306666,0.147529076740517,0,0.13841652986472
"BANGLADESH",2001,9,0.113991685306666,0.14949729310986,0,0.141602450996762
"BANGLADESH",2002,1,0.113991685306666,0.157519051527204,0,0.509517109104932
"BANGLADESH",2002,10,0.115239321223132,0.140421304315278,0,0.178615947818882
"BANGLADESH",2002,11,0.115239321223132,0.127758438869548,0,0.690961676581076
"BANGLADESH",2002,12,0.115239321223132,0.124623810714914,0,0.167094671394465
"BANGLADESH",2002,2,0.113991685306666,0.14689036080394,0,0.849370915664543
"BANGLADESH",2002,3,0.113991685306666,0.140232607456577,0,0.203634225277186
"BANGLADESH",2002,4,0.115239321223132,0.1402180835833,0,0.282800800750917
"BANGLADESH",2002,5,0.115239321223132,0.148256280029664,0,0.213348393890954
"BANGLADESH",2002,6,0.115239321223132,0.146301591762584,0,0.16505039377107
"BANGLADESH",2002,7,0.115239321223132,0.144430338065762,0,0.322710312078118
"BANGLADESH",2002,8,0.115239321223132,0.13768713270095,0,0.145411949263676
"BANGLADESH",2002,9,0.115239321223132,0.134288039518541,0,0.124848885354302
"BANGLADESH",2003,1,0.115239321223132,0.124384221334054,0,0.284536448335493
"BANGLADESH",2003,10,0.114220350420235,0.114410651512893,0,0.143895766742661
"BANGLADESH",2003,11,0.114220350420235,0.114188135683748,0,0.230919199857253
"BANGLADESH",2003,12,0.114220350420235,0.140667589728361,0,0.219877335875655
"BANGLADESH",2003,2,0.115239321223132,0.125605723292379,0,0.330438634783239
"BANGLADESH",2003,3,0.115239321223132,0.124069828539264,0,0.74817202382464
"BANGLADESH",2003,4,0.114220350420235,0.119762846190149,0,0.294486462205629
"BANGLADESH",2003,5,0.114220350420235,0.126801357437577,0,0.179495641066189
"BANGLADESH",2003,6,0.114220350420235,0.183824928589866,0,0.486108370471139
"BANGLADESH",2003,7,0.114220350420235,0.123448839775988,0,0.227468404653941
"BANGLADESH",2003,8,0.114220350420235,0.114805782043346,0,0.333331012238608
"BANGLADESH",2003,9,0.114220350420235,0.127364509985932,0,0.343152227133029
"BANGLADESH",2004,1,0.114220350420235,0.236789456294833,0,0.619714165251971
"BANGLADESH",2004,10,0.112966448643751,0.190258338091648,0,0.237244636834108
"BANGLADESH",2004,11,0.112966448643751,0.18049951593128,0,0.332509891153216
"BANGLADESH",2004,12,0.112966448643751,0.172967978102384,0,0.308317650419288
"BANGLADESH",2004,2,0.114220350420235,0.136946629811388,0,0.322132619506349
"BANGLADESH",2004,3,0.114220350420235,0.14489107208755,0,0.630633873936567
"BANGLADESH",2004,4,0.112966448643751,0.127589570705092,0,0.200038732977744
"BANGLADESH",2004,5,0.112966448643751,0.189032347571596,0,0.496923614417856
"BANGLADESH",2004,6,0.112966448643751,0.146346325059617,0,0.449534820443182
"BANGLADESH",2004,7,0.112966448643751,0.162253543258537,0,0.173962251244128
"BANGLADESH",2004,8,0.112966448643751,0.133937050339442,0,0.333399283210717
"BANGLADESH",2004,9,0.112966448643751,0.179924242313974,0,0.305000564175466
"BANGLADESH",2005,1,0.112966448643751,0.171376156865781,1,0.165674350980765
"BANGLADESH",2005,10,0.113453893006917,0.264544211963738,1,0.29217043752371
"BANGLADESH",2005,11,0.113453893006917,0.198683030727956,1,0.788997103090185
"BANGLADESH",2005,12,0.113453893006917,0.19683151488826,1,0.306488592986722
"BANGLADESH",2005,2,0.112966448643751,0.153504846251066,1,0.694124123479146
"BANGLADESH",2005,3,0.112966448643751,0.177567418362659,1,0.383539292476918
"BANGLADESH",2005,4,0.113453893006917,0.257138101636619,1,0.205503722051699
"BANGLADESH",2005,5,0.113453893006917,0.225662843393884,1,0.259543022646138
"BANGLADESH",2005,6,0.113453893006917,0.203520887849743,1,0.493705401870288
"BANGLADESH",2005,7,0.113453893006917,0.153129326387255,1,0.28444783027758
"BANGLADESH",2005,8,0.113453893006917,0.241097037573355,1,0.301329282292656
"BANGLADESH",2005,9,0.113453893006917,0.296550191101929,1,0.998483018127672
"BANGLADESH",2006,1,0.113453893006917,0.16922226002381,1,0.690209279353143
"BANGLADESH",2006,10,0.112636218777109,0.187628441183511,1,0.222525717923469
"BANGLADESH",2006,11,0.112636218777109,0.196260839148041,1,0.281127320373382
"BANGLADESH",2006,12,0.112636218777109,0.176273875323732,1,0.227130855716947
"BANGLADESH",2006,2,0.113453893006917,0.169531494710039,1,0.972483917046729
"BANGLADESH",2006,3,0.113453893006917,0.290449518979536,1,0.525489751446706
"BANGLADESH",2006,4,0.112636218777109,0.177899773483932,1,0.999702775178421
"BANGLADESH",2006,5,0.112636218777109,0.170454149752558,1,0.949835322381723
"BANGLADESH",2006,6,0.112636218777109,0.221074065115333,1,0.999960997853306
"BANGLADESH",2006,7,0.112636218777109,0.201327073396964,1,0.473973979938441
"BANGLADESH",2006,8,0.112636218777109,0.228742610267101,1,0.855637755233533
"BANGLADESH",2006,9,0.112636218777109,0.193552400863438,1,0.893003967662298
"BANGLADESH",2007,1,0.112636218777109,0.286262892018868,1,0.987827496233737
"BANGLADESH",2007,10,0.112970562601407,0.18710062674463,1,0.540008282751056
"BANGLADESH",2007,11,0.112970562601407,0.184744879383871,0,0.459513015578988
"BANGLADESH",2007,12,0.112970562601407,0.182487028241234,0,0.238178909125785
"BANGLADESH",2007,2,0.112636218777109,0.277699512749297,1,0.444337471072602
"BANGLADESH",2007,3,0.112636218777109,0.261769389872706,1,0.428999144045181
"BANGLADESH",2007,4,0.112970562601407,0.241584745043721,1,0.636942587014066
"BANGLADESH",2007,5,0.112970562601407,0.238835736173852,1,0.201460129045168
"BANGLADESH",2007,6,0.112970562601407,0.23601772619274,1,0.961521172752637
"BANGLADESH",2007,7,0.112970562601407,0.233312577107932,1,0.760550984333792
"BANGLADESH",2007,8,0.112970562601407,0.230539996786779,1,0.320919281142859
"BANGLADESH",2007,9,0.112970562601407,0.189402335460772,1,0.187873066113416
"BANGLADESH",2008,1,0.112970562601407,0.182412136994343,0,0.414786204212558
"BANGLADESH",2008,10,0.113336240209026,0.204135957615525,0,0.152215204158666
"BANGLADESH",2008,11,0.113336240209026,0.208876463456249,0,0.152215204158666
"BANGLADESH",2008,12,0.113336240209026,0.20915684959406,0,0.405410741937847
"BANGLADESH",2008,2,0.112970562601407,0.184744879383871,0,0.152215204158666
"BANGLADESH",2008,3,0.112970562601407,0.186947947781031,0,0.140062723180585
"BANGLADESH",2008,4,0.113336240209026,0.189613587821061,0,0.152215204158666
"BANGLADESH",2008,5,0.113336240209026,0.191938911542179,0,0.17687055340713
"BANGLADESH",2008,6,0.113336240209026,0.194364522384861,0,0.152215204158666
"BANGLADESH",2008,7,0.113336240209026,0.203148014813668,0,0.242842773367218
"BANGLADESH",2008,8,0.113336240209026,0.205679223892077,0,0.173930531273809
"BANGLADESH",2008,9,0.113336240209026,0.201699751558539,0,0.1993741600641
"BHUTAN",1999,1,0.105386547768251,0.0276223512963417,0,0.000100659576964599
"BHUTAN",1999,10,0.104376569213927,0.0295721397508503,0,0.000100659576964599
"BHUTAN",1999,11,0.104376569213927,0.030413786890171,0,0.000100659576964599
"BHUTAN",1999,12,0.104376569213927,0.031263406310204,0,0.000100659576964599
"BHUTAN",1999,2,0.105386547768251,0.0262781742884053,0,0.000100659576964599
"BHUTAN",1999,3,0.105386547768251,0.0291770060121546,0,0.000100659576964599
"BHUTAN",1999,4,0.104376569213927,0.0274002987581316,0,0.000100659576964599
"BHUTAN",1999,5,0.104376569213927,0.027445530770233,0,0.000100659576964599
"BHUTAN",1999,6,0.104376569213927,0.0285973986841288,0,0.000100659576964599
"BHUTAN",1999,7,0.104376569213927,0.0286445486504768,0,0.000100659576964599
"BHUTAN",1999,8,0.104376569213927,0.028705769638828,0,0.000100659576964599
"BHUTAN",1999,9,0.104376569213927,0.0314997894632424,0,0.000100659576964599
"BHUTAN",2000,1,0.104376569213927,0.0317382477209122,0,0.0418592564508648
"BHUTAN",2000,10,0.103760626772797,0.0353260848347195,0,0.0418592564508648
"BHUTAN",2000,11,0.103760626772797,0.0372728625916581,0,0.0418592564508648
"BHUTAN",2000,12,0.103760626772797,0.0424462355402292,0,0.0418592564508648
"BHUTAN",2000,2,0.104376569213927,0.0352688273411512,0,0.0418592564508648
"BHUTAN",2000,3,0.104376569213927,0.0353094705862965,0,0.0418592564508648
"BHUTAN",2000,4,0.103760626772797,0.0327459213686435,0,0.0418592564508648
"BHUTAN",2000,5,0.103760626772797,0.0377984648847042,0,0.0418592564508648
"BHUTAN",2000,6,0.103760626772797,0.0332970532180754,0,0.0418592564508648
"BHUTAN",2000,7,0.103760626772797,0.0337853110380666,0,0.0418592564508648
"BHUTAN",2000,8,0.103760626772797,0.0347425755140232,0,0.0418592564508648
"BHUTAN",2000,9,0.103760626772797,0.035725960006355,0,0.0418592564508648
"BHUTAN",2001,1,0.103760626772797,0.0393866678050391,0,0.000100907512600111
"BHUTAN",2001,10,0.10454260354057,0.0421308965358167,0,0.000100907512600111
"BHUTAN",2001,11,0.10454260354057,0.0444354055165332,0,0.000100907512600111
"BHUTAN",2001,12,0.10454260354057,0.043384352817474,0,0.000100907512600111
"BHUTAN",2001,2,0.103760626772797,0.0379774233661174,0,0.000100907512600111
"BHUTAN",2001,3,0.103760626772797,0.0454675229106456,0,0.000100907512600111
"BHUTAN",2001,4,0.10454260354057,0.0395788278573561,0,0.000100907512600111
"BHUTAN",2001,5,0.10454260354057,0.0396433445586408,0,0.000100907512600111
"BHUTAN",2001,6,0.10454260354057,0.0397271114692861,0,0.000100907512600111
"BHUTAN",2001,7,0.10454260354057,0.0418857348273396,0,0.000100907512600111
"BHUTAN",2001,8,0.10454260354057,0.0425148319645908,0,0.000100907512600111
"BHUTAN",2001,9,0.10454260354057,0.0420625088334164,0,0.000100907512600111
"BHUTAN",2002,1,0.10454260354057,0.0487623052411712,0,0.000101039591761882
"BHUTAN",2002,10,0.102411119601642,0.0501775356008304,0,0.000101039591761882
"BHUTAN",2002,11,0.102411119601642,0.0509245510463462,0,0.000101039591761882
"BHUTAN",2002,12,0.102411119601642,0.0516574805488433,0,0.000101039591761882
"BHUTAN",2002,2,0.10454260354057,0.0464385315199949,0,0.000101039591761882
"BHUTAN",2002,3,0.10454260354057,0.0464691740890793,0,0.000101039591761882
"BHUTAN",2002,4,0.102411119601642,0.0465650047851115,0,0.000101039591761882
"BHUTAN",2002,5,0.102411119601642,0.0466403564914072,0,0.000101039591761882
"BHUTAN",2002,6,0.102411119601642,0.047337336819657,0,0.000101039591761882
"BHUTAN",2002,7,0.102411119601642,0.0486360066704084,0,0.000101039591761882
"BHUTAN",2002,8,0.102411119601642,0.0493612653419336,0,0.000101039591761882
"BHUTAN",2002,9,0.102411119601642,0.0500967695526255,0,0.000101039591761882
"BHUTAN",2003,1,0.102411119601642,0.0544534587766755,0,0.0420017822869022
"BHUTAN",2003,10,0.102304128800816,0.0651360048121121,0,0.0420017822869022
"BHUTAN",2003,11,0.102304128800816,0.0652699770627888,0,0.0420017822869022
"BHUTAN",2003,12,0.102304128800816,0.0678667110276307,0,0.0420017822869022
"BHUTAN",2003,2,0.102411119601642,0.061887375935782,0,0.0420017822869022
"BHUTAN",2003,3,0.102411119601642,0.0581568823721231,0,0.0420017822869022
"BHUTAN",2003,4,0.102304128800816,0.0547139000648195,0,0.0420017822869022
"BHUTAN",2003,5,0.102304128800816,0.0669939096554567,0,0.0420017822869022
"BHUTAN",2003,6,0.102304128800816,0.0584892147382529,0,0.0420017822869022
"BHUTAN",2003,7,0.102304128800816,0.0593242129166073,0,0.0420017822869022
"BHUTAN",2003,8,0.102304128800816,0.0587040163603302,0,0.0420017822869022
"BHUTAN",2003,9,0.102304128800816,0.0610853799097211,0,0.0420017822869022
"BHUTAN",2004,1,0.102304128800816,0.0769827024760607,0,0.000101203437990936
"BHUTAN",2004,10,0.104345208813427,0.0772587076076227,0,0.000101203437990936
"BHUTAN",2004,11,0.104345208813427,0.0783756246207065,0,0.000101203437990936
"BHUTAN",2004,12,0.104345208813427,0.0775367634765995,0,0.000101203437990936
"BHUTAN",2004,2,0.102304128800816,0.0725137563387545,0,0.000101203437990936
"BHUTAN",2004,3,0.102304128800816,0.0673764059781581,0,0.000101203437990936
"BHUTAN",2004,4,0.104345208813427,0.0718439429397401,0,0.000101203437990936
"BHUTAN",2004,5,0.104345208813427,0.0728548417044429,0,0.000101203437990936
"BHUTAN",2004,6,0.104345208813427,0.0694667807570808,0,0.000101203437990936
"BHUTAN",2004,7,0.104345208813427,0.0807043531872454,0,0.000101203437990936
"BHUTAN",2004,8,0.104345208813427,0.0769815656658267,0,0.000101203437990936
"BHUTAN",2004,9,0.104345208813427,0.0707351833347379,0,0.000101203437990936
"BHUTAN",2005,1,0.104345208813427,0.0944703986618954,0,0.0420579119367489
"BHUTAN",2005,10,0.104331765341004,0.0652622042679488,0,0.0420579119367489
"BHUTAN",2005,11,0.104331765341004,0.0622035440185232,0,0.0420579119367489
"BHUTAN",2005,12,0.104331765341004,0.0705835313933384,0,0.0420579119367489
"BHUTAN",2005,2,0.104345208813427,0.0797927462142717,0,0.0420579119367489
"BHUTAN",2005,3,0.104345208813427,0.0481937685969641,0,0.0420579119367489
"BHUTAN",2005,4,0.104331765341004,0.0464833078739409,0,0.0420579119367489
"BHUTAN",2005,5,0.104331765341004,0.0496168250556608,0,0.0420579119367489
"BHUTAN",2005,6,0.104331765341004,0.0484725799094247,0,0.0420579119367489
"BHUTAN",2005,7,0.104331765341004,0.0504370971974402,0,0.0420579119367489
"BHUTAN",2005,8,0.104331765341004,0.0642171328573239,0,0.0420579119367489
"BHUTAN",2005,9,0.104331765341004,0.075637578202659,0,0.0420579119367489
"BHUTAN",2006,1,0.104331765341004,0.0543587108791517,0,0.000101800549806038
"BHUTAN",2006,10,0.104178038799831,0.0618483730732994,0,0.000101800549806038
"BHUTAN",2006,11,0.104178038799831,0.0651580387943409,0,0.000101800549806038
"BHUTAN",2006,12,0.104178038799831,0.0748247515076986,0,0.000101800549806038
"BHUTAN",2006,2,0.104331765341004,0.0544718079026755,0,0.000101800549806038
"BHUTAN",2006,3,0.104331765341004,0.0566113324819362,0,0.000101800549806038
"BHUTAN",2006,4,0.104178038799831,0.0567269395296643,0,0.000101800549806038
"BHUTAN",2006,5,0.104178038799831,0.0561056804878579,0,0.000101800549806038
"BHUTAN",2006,6,0.104178038799831,0.056935660572947,0,0.000101800549806038
