"insurgency","pop.l3","proximitytoelection","parcomp","xconst","W.events.insurgency.l3","gdppc.l3","gdpgrowth.l3","country","year","month"
0,965428183.1,263,4,7,1,401.7892451,4.38206828946303,"India",1997,1
0,965428183.1,294,4,7,0,401.7892451,4.38206828946303,"India",1997,2
0,965428183.1,322,4,7,0,401.7892451,4.38206828946303,"India",1997,3
0,965428183.1,307,4,7,0,401.7892451,4.38206828946303,"India",1997,4
0,965428183.1,277,4,7,0,401.7892451,4.38206828946303,"India",1997,5
0,965428183.1,246,4,7,1,401.7892451,4.38206828946303,"India",1997,6
0,965428183.1,216,4,7,1,401.7892451,4.38206828946303,"India",1997,7
0,965428183.1,185,4,7,0,401.7892451,4.38206828946303,"India",1997,8
0,965428183.1,154,4,7,0,401.7892451,4.38206828946303,"India",1997,9
0,965428183.1,124,4,7,0,401.7892451,4.38206828946303,"India",1997,10
0,965428183.1,93,4,7,0,401.7892451,4.38206828946303,"India",1997,11
0,965428183.1,63,4,7,0,401.7892451,4.38206828946303,"India",1997,12
0,965428183.1,32,4,7,4,401.7892451,4.38206828946303,"India",1998,1
0,965428183.1,1,4,7,1,401.7892451,4.38206828946303,"India",1998,2
0,965428183.1,8,4,7,6,401.7892451,4.38206828946303,"India",1998,3
0,982182462.1,39,4,7,3,419.3959242,4.38206828946303,"India",1998,4
0,982182462.1,69,4,7,8,419.3959242,4.38206828946303,"India",1998,5
0,982182462.1,100,4,7,3,419.3959242,4.38206828946303,"India",1998,6
0,982182462.1,130,4,7,3,419.3959242,4.38206828946303,"India",1998,7
0,982182462.1,161,4,7,2,419.3959242,4.38206828946303,"India",1998,8
0,982182462.1,192,4,7,2,419.3959242,4.38206828946303,"India",1998,9
0,982182462.1,222,4,7,3,419.3959242,4.38206828946303,"India",1998,10
0,982182462.1,253,4,7,1,419.3959242,4.38206828946303,"India",1998,11
0,982182462.1,264,4,7,2,419.3959242,4.38206828946303,"India",1998,12
0,982182462.1,233,4,7,23,419.3959242,4.38206828946303,"India",1999,1
0,982182462.1,202,4,7,5,419.3959242,4.38206828946303,"India",1999,2
0,982182462.1,174,4,7,5,419.3959242,4.38206828946303,"India",1999,3
0,999016010.5,143,4,7,4,442.7890796,5.57782134974786,"India",1999,4
0,999016010.5,113,4,7,2,442.7890796,5.57782134974786,"India",1999,5
0,999016010.5,82,4,7,1,442.7890796,5.57782134974786,"India",1999,6
0,999016010.5,52,4,7,1,442.7890796,5.57782134974786,"India",1999,7
0,999016010.5,21,4,7,10,442.7890796,5.57782134974786,"India",1999,8
0,999016010.5,3,4,7,18,442.7890796,5.57782134974786,"India",1999,9
0,999016010.5,12,4,7,4,442.7890796,5.57782134974786,"India",1999,10
0,999016010.5,43,4,7,7,442.7890796,5.57782134974786,"India",1999,11
0,999016010.5,73,4,7,6,442.7890796,5.57782134974786,"India",1999,12
0,999016010.5,104,4,7,9,442.7890796,5.57782134974786,"India",2000,1
0,999016010.5,135,4,7,5,442.7890796,5.57782134974786,"India",2000,2
0,999016010.5,164,4,7,7,442.7890796,5.57782134974786,"India",2000,3
0,1015923000,195,4,7,2,452.9693998,2.2991353375735,"India",2000,4
0,1015923000,225,4,7,18,452.9693998,2.2991353375735,"India",2000,5
0,1015923000,256,4,7,10,452.9693998,2.2991353375735,"India",2000,6
0,1015923000,286,4,7,19,452.9693998,2.2991353375735,"India",2000,7
0,1015923000,317,4,7,14,452.9693998,2.2991353375735,"India",2000,8
0,1015923000,348,4,7,7,452.9693998,2.2991353375735,"India",2000,9
0,1015923000,378,4,7,4,452.9693998,2.2991353375735,"India",2000,10
0,1015923000,409,4,7,4,452.9693998,2.2991353375735,"India",2000,11
0,1015923000,439,4,7,4,452.9693998,2.2991353375735,"India",2000,12
0,1015923000,470,4,7,7,452.9693998,2.2991353375735,"India",2001,1
0,1015923000,501,4,7,4,452.9693998,2.2991353375735,"India",2001,2
0,1015923000,529,4,7,9,452.9693998,2.2991353375735,"India",2001,3
0,1032473426,560,4,7,5,468.9604892,3.53028028097715,"India",2001,4
0,1032473426,590,4,7,2,468.9604892,3.53028028097715,"India",2001,5
0,1032473426,621,4,7,11,468.9604892,3.53028028097715,"India",2001,6
0,1032473426,651,4,7,6,468.9604892,3.53028028097715,"India",2001,7
0,1032473426,682,4,7,19,468.9604892,3.53028028097715,"India",2001,8
0,1032473426,713,4,7,5,468.9604892,3.53028028097715,"India",2001,9
0,1032473426,743,4,7,5,468.9604892,3.53028028097715,"India",2001,10
0,1032473426,774,4,7,16,468.9604892,3.53028028097715,"India",2001,11
0,1032473426,804,4,7,4,468.9604892,3.53028028097715,"India",2001,12
0,1032473426,826,4,7,10,468.9604892,3.53028028097715,"India",2002,1
0,1032473426,795,4,7,11,468.9604892,3.53028028097715,"India",2002,2
0,1032473426,767,4,7,31,468.9604892,3.53028028097715,"India",2002,3
0,1048640721,736,4,7,9,479.1229492,2.16701838087387,"India",2002,4
0,1048640721,706,4,7,21,479.1229492,2.16701838087387,"India",2002,5
0,1048640721,675,4,7,30,479.1229492,2.16701838087387,"India",2002,6
0,1048640721,645,4,7,21,479.1229492,2.16701838087387,"India",2002,7
0,1048640721,614,4,7,13,479.1229492,2.16701838087387,"India",2002,8
0,1048640721,583,4,7,6,479.1229492,2.16701838087387,"India",2002,9
0,1048640721,553,4,7,6,479.1229492,2.16701838087387,"India",2002,10
0,1048640721,522,4,7,3,479.1229492,2.16701838087387,"India",2002,11
0,1048640721,492,4,7,13,479.1229492,2.16701838087387,"India",2002,12
0,1048640721,461,4,7,3,479.1229492,2.16701838087387,"India",2003,1
0,1048640721,430,4,7,23,479.1229492,2.16701838087387,"India",2003,2
0,1048640721,402,4,7,14,479.1229492,2.16701838087387,"India",2003,3
0,1064398612,371,4,7,6,511.5428981,6.76651973238438,"India",2003,4
0,1064398612,341,4,7,9,511.5428981,6.76651973238438,"India",2003,5
0,1064398612,310,4,7,26,511.5428981,6.76651973238438,"India",2003,6
0,1064398612,280,4,7,13,511.5428981,6.76651973238438,"India",2003,7
0,1064398612,249,4,7,19,511.5428981,6.76651973238438,"India",2003,8
0,1064398612,218,4,7,24,511.5428981,6.76651973238438,"India",2003,9
0,1064398612,188,4,7,22,511.5428981,6.76651973238438,"India",2003,10
0,1064398612,157,4,7,29,511.5428981,6.76651973238438,"India",2003,11
0,1064398612,127,4,7,12,511.5428981,6.76651973238438,"India",2003,12
1,1064398612,96,4,7,21,511.5428981,6.76651973238438,"India",2004,1
1,1064398612,65,4,7,33,511.5428981,6.76651973238438,"India",2004,2
1,1064398612,36,4,7,9,511.5428981,6.76651973238438,"India",2004,3
1,1079721194,5,4,7,28,546.0289323,6.74157227636037,"India",2004,4
1,1079721194,5,4,7,7,546.0289323,6.74157227636037,"India",2004,5
1,1079721194,36,4,7,32,546.0289323,6.74157227636037,"India",2004,6
1,1079721194,66,4,7,22,546.0289323,6.74157227636037,"India",2004,7
1,1079721194,97,4,7,20,546.0289323,6.74157227636037,"India",2004,8
1,1079721194,128,4,7,48,546.0289323,6.74157227636037,"India",2004,9
1,1079721194,158,4,7,23,546.0289323,6.74157227636037,"India",2004,10
1,1079721194,189,4,7,23,546.0289323,6.74157227636037,"India",2004,11
1,1079721194,219,4,7,31,546.0289323,6.74157227636037,"India",2004,12
1,1079721194,250,4,7,68,546.0289323,6.74157227636037,"India",2005,1
1,1079721194,281,4,7,111,546.0289323,6.74157227636037,"India",2005,2
1,1079721194,309,4,7,92,546.0289323,6.74157227636037,"India",2005,3
1,1094583000,340,4,7,114,588.9880284,7.86754942069578,"India",2005,4
1,1094583000,370,4,7,96,588.9880284,7.86754942069578,"India",2005,5
1,1094583000,401,4,7,82,588.9880284,7.86754942069578,"India",2005,6
1,1094583000,431,4,7,65,588.9880284,7.86754942069578,"India",2005,7
1,1094583000,462,4,7,110,588.9880284,7.86754942069578,"India",2005,8
1,1094583000,493,4,7,122,588.9880284,7.86754942069578,"India",2005,9
1,1094583000,523,4,7,75,588.9880284,7.86754942069578,"India",2005,10
1,1094583000,554,4,7,70,588.9880284,7.86754942069578,"India",2005,11
1,1094583000,581,4,7,85,588.9880284,7.86754942069578,"India",2005,12
1,1094583000,550,4,7,56,588.9880284,7.86754942069578,"India",2006,1
1,1094583000,519,4,7,48,588.9880284,7.86754942069578,"India",2006,2
1,1094583000,491,4,7,79,588.9880284,7.86754942069578,"India",2006,3
1,1109811147,460,4,7,128,637.0760776,8.16452064919423,"India",2006,4
1,1109811147,430,4,7,20,637.0760776,8.16452064919423,"India",2006,5
1,1109811147,399,4,7,63,637.0760776,8.16452064919423,"India",2006,6
1,1109811147,369,4,7,57,637.0760776,8.16452064919423,"India",2006,7
1,1109811147,338,4,7,71,637.0760776,8.16452064919423,"India",2006,8
1,1109811147,307,4,7,36,637.0760776,8.16452064919423,"India",2006,9
1,1109811147,277,4,7,35,637.0760776,8.16452064919423,"India",2006,10
1,1109811147,246,4,7,33,637.0760776,8.16452064919423,"India",2006,11
1,1109811147,216,4,7,30,637.0760776,8.16452064919423,"India",2006,12
1,1109811147,185,4,7,30,637.0760776,8.16452064919423,"India",2007,1
1,1109811147,154,4,7,15,637.0760776,8.16452064919423,"India",2007,2
1,1109811147,126,4,7,9,637.0760776,8.16452064919423,"India",2007,3
0,1124786997,95,4,7,14,685.546891,7.60832420244059,"India",2007,4
0,1124786997,65,4,7,10,685.546891,7.60832420244059,"India",2007,5
0,1124786997,34,4,7,16,685.546891,7.60832420244059,"India",2007,6
0,1124786997,4,4,7,16,685.546891,7.60832420244059,"India",2007,7
0,1124786997,27,4,7,16,685.546891,7.60832420244059,"India",2007,8
0,1124786997,58,4,7,11,685.546891,7.60832420244059,"India",2007,9
0,1124786997,88,4,7,20,685.546891,7.60832420244059,"India",2007,10
0,1124786997,119,4,7,0,685.546891,7.60832420244059,"India",2007,11
0,1124786997,149,4,7,0,685.546891,7.60832420244059,"India",2007,12
0,1124786997,180,4,7,0,685.546891,7.60832420244059,"India",2008,1
0,1124786997,211,4,7,0,685.546891,7.60832420244059,"India",2008,2
0,1124786997,240,4,7,0,685.546891,7.60832420244059,"India",2008,3
0,1139964932,271,4,7,1,724.385815,5.66539277033933,"India",2008,4
0,1139964932,301,4,7,0,724.385815,5.66539277033933,"India",2008,5
0,1139964932,305,4,7,0,724.385815,5.66539277033933,"India",2008,6
0,1139964932,275,4,7,0,724.385815,5.66539277033933,"India",2008,7
0,1139964932,244,4,7,3,724.385815,5.66539277033933,"India",2008,8
0,1139964932,213,4,7,0,724.385815,5.66539277033933,"India",2008,9
0,1139964932,183,4,7,0,724.385815,5.66539277033933,"India",2008,10
0,1139964932,152,4,7,5,724.385815,5.66539277033933,"India",2008,11
0,1139964932,122,4,7,0,724.385815,5.66539277033933,"India",2008,12
0,1139964932,91,4,7,21,724.385815,5.66539277033933,"India",2009,1
1,1139964932,60,4,7,0,724.385815,5.66539277033933,"India",2009,2
1,1139964932,32,4,7,1,724.385815,5.66539277033933,"India",2009,3
1,1139964932,1,4,7,22,724.385815,5.66539277033933,"India",2009,4
1,1139964932,2,4,7,7,724.385815,5.66539277033933,"India",2009,5
1,1139964932,33,4,7,24,724.385815,5.66539277033933,"India",2009,6
1,1139964932,63,4,7,29,724.385815,5.66539277033933,"India",2009,7
1,1139964932,94,4,7,16,724.385815,5.66539277033933,"India",2009,8
1,1139964932,125,4,7,15,724.385815,5.66539277033933,"India",2009,9
1,1139964932,155,4,7,18,724.385815,5.66539277033933,"India",2009,10
1,1139964932,186,4,7,21,724.385815,5.66539277033933,"India",2009,11
1,1139964932,216,4,7,23,724.385815,5.66539277033933,"India",2009,12
1,1139964932,247,4,7,49,724.385815,5.66539277033933,"India",2010,1
1,1139964932,278,4,7,23,724.385815,5.66539277033933,"India",2010,2
1,1139964932,306,4,7,19,724.385815,5.66539277033933,"India",2010,3
1,1139964932,337,4,7,17,724.385815,5.66539277033933,"India",2010,4
1,1139964932,367,4,7,12,724.385815,5.66539277033933,"India",2010,5
1,1139964932,398,4,7,30,724.385815,5.66539277033933,"India",2010,6
1,1139964932,428,4,7,21,724.385815,5.66539277033933,"India",2010,7
1,1139964932,459,4,7,26,724.385815,5.66539277033933,"India",2010,8
1,1139964932,490,4,7,0,724.385815,5.66539277033933,"India",2010,9
1,1139964932,520,4,7,0,724.385815,5.66539277033933,"India",2010,10
1,1139964932,551,4,7,0,724.385815,5.66539277033933,"India",2010,11
1,1139964932,564,4,7,0,724.385815,5.66539277033933,"India",2010,12
0,18373340,883,3,5,0,767.8688169,3.99017564272183,"Sri Lanka",1997,1
0,18373340,914,3,5,0,767.8688169,3.99017564272183,"Sri Lanka",1997,2
0,18373340,942,3,5,0,767.8688169,3.99017564272183,"Sri Lanka",1997,3
0,18373340,973,3,5,0,767.8688169,3.99017564272183,"Sri Lanka",1997,4
0,18373340,950,3,5,0,767.8688169,3.99017564272183,"Sri Lanka",1997,5
0,18373340,919,3,5,0,767.8688169,3.99017564272183,"Sri Lanka",1997,6
0,18373340,889,3,5,0,767.8688169,3.99017564272183,"Sri Lanka",1997,7
0,18373340,858,3,5,0,767.8688169,3.99017564272183,"Sri Lanka",1997,8
0,18373340,827,3,5,0,767.8688169,3.99017564272183,"Sri Lanka",1997,9
0,18373340,797,3,5,1,767.8688169,3.99017564272183,"Sri Lanka",1997,10
0,18373340,766,3,5,0,767.8688169,3.99017564272183,"Sri Lanka",1997,11
0,18373340,736,3,5,0,767.8688169,3.99017564272183,"Sri Lanka",1997,12
0,18373340,705,3,5,1,767.8688169,3.99017564272183,"Sri Lanka",1998,1
0,18373340,674,3,5,0,767.8688169,3.99017564272183,"Sri Lanka",1998,2
0,18373340,646,3,5,0,767.8688169,3.99017564272183,"Sri Lanka",1998,3
0,18498471,615,3,5,0,798.5081314,3.99017564272183,"Sri Lanka",1998,4
0,18498471,585,3,5,0,798.5081314,3.99017564272183,"Sri Lanka",1998,5
0,18498471,554,3,5,3,798.5081314,3.99017564272183,"Sri Lanka",1998,6
0,18498471,524,3,5,6,798.5081314,3.99017564272183,"Sri Lanka",1998,7
0,18498471,493,3,5,2,798.5081314,3.99017564272183,"Sri Lanka",1998,8
0,18498471,462,3,5,0,798.5081314,3.99017564272183,"Sri Lanka",1998,9
0,18498471,432,3,5,0,798.5081314,3.99017564272183,"Sri Lanka",1998,10
0,18498471,401,3,5,0,798.5081314,3.99017564272183,"Sri Lanka",1998,11
0,18498471,371,3,5,0,798.5081314,3.99017564272183,"Sri Lanka",1998,12
0,18498471,340,3,5,3,798.5081314,3.99017564272183,"Sri Lanka",1999,1
0,18498471,309,3,5,6,798.5081314,3.99017564272183,"Sri Lanka",1999,2
0,18498471,281,3,5,4,798.5081314,3.99017564272183,"Sri Lanka",1999,3
0,18611355,250,3,5,0,827.7970527,3.66795529666662,"Sri Lanka",1999,4
0,18611355,220,3,5,4,827.7970527,3.66795529666662,"Sri Lanka",1999,5
0,18611355,189,3,5,8,827.7970527,3.66795529666662,"Sri Lanka",1999,6
0,18611355,159,3,5,18,827.7970527,3.66795529666662,"Sri Lanka",1999,7
0,18611355,128,3,5,0,827.7970527,3.66795529666662,"Sri Lanka",1999,8
0,18611355,97,3,5,2,827.7970527,3.66795529666662,"Sri Lanka",1999,9
0,18611355,67,3,5,1,827.7970527,3.66795529666662,"Sri Lanka",1999,10
0,18611355,36,3,5,1,827.7970527,3.66795529666662,"Sri Lanka",1999,11
0,18611355,6,3,5,0,827.7970527,3.66795529666662,"Sri Lanka",1999,12
0,18611355,25,3,5,5,827.7970527,3.66795529666662,"Sri Lanka",2000,1
0,18611355,56,3,5,0,827.7970527,3.66795529666662,"Sri Lanka",2000,2
0,18611355,85,3,5,3,827.7970527,3.66795529666662,"Sri Lanka",2000,3
0,18713711,116,3,5,0,872.665518,5.4202253020416,"Sri Lanka",2000,4
0,18713711,146,3,5,0,872.665518,5.4202253020416,"Sri Lanka",2000,5
0,18713711,117,3,5,0,872.665518,5.4202253020416,"Sri Lanka",2000,6
0,18713711,87,3,5,0,872.665518,5.4202253020416,"Sri Lanka",2000,7
0,18713711,56,3,5,1,872.665518,5.4202253020416,"Sri Lanka",2000,8
0,18713711,25,3,5,0,872.665518,5.4202253020416,"Sri Lanka",2000,9
0,18713711,5,3,5,0,872.665518,5.4202253020416,"Sri Lanka",2000,10
0,18713711,36,3,5,0,872.665518,5.4202253020416,"Sri Lanka",2000,11
0,18713711,66,3,5,6,872.665518,5.4202253020416,"Sri Lanka",2000,12
0,18713711,97,3,5,1,872.665518,5.4202253020416,"Sri Lanka",2001,1
0,18713711,128,3,5,1,872.665518,5.4202253020416,"Sri Lanka",2001,2
0,18713711,156,3,5,2,872.665518,5.4202253020416,"Sri Lanka",2001,3
0,18797000,187,3,5,1,855.3725803,-1.98162266565001,"Sri Lanka",2001,4
0,18797000,204,3,5,4,855.3725803,-1.98162266565001,"Sri Lanka",2001,5
0,18797000,173,3,5,2,855.3725803,-1.98162266565001,"Sri Lanka",2001,6
0,18797000,143,3,5,0,855.3725803,-1.98162266565001,"Sri Lanka",2001,7
0,18797000,112,3,5,0,855.3725803,-1.98162266565001,"Sri Lanka",2001,8
0,18797000,81,3,5,0,855.3725803,-1.98162266565001,"Sri Lanka",2001,9
0,18797000,51,3,5,0,855.3725803,-1.98162266565001,"Sri Lanka",2001,10
0,18797000,20,3,5,4,855.3725803,-1.98162266565001,"Sri Lanka",2001,11
0,18797000,10,3,6,1,855.3725803,-1.98162266565001,"Sri Lanka",2001,12
0,18797000,41,3,6,4,855.3725803,-1.98162266565001,"Sri Lanka",2002,1
0,18797000,72,3,6,0,855.3725803,-1.98162266565001,"Sri Lanka",2002,2
0,18797000,100,3,6,0,855.3725803,-1.98162266565001,"Sri Lanka",2002,3
0,19007000,131,3,6,0,879.4598435,2.81599664926739,"Sri Lanka",2002,4
0,19007000,161,3,6,2,879.4598435,2.81599664926739,"Sri Lanka",2002,5
0,19007000,192,3,6,0,879.4598435,2.81599664926739,"Sri Lanka",2002,6
0,19007000,222,3,6,0,879.4598435,2.81599664926739,"Sri Lanka",2002,7
0,19007000,253,3,6,0,879.4598435,2.81599664926739,"Sri Lanka",2002,8
0,19007000,284,3,6,3,879.4598435,2.81599664926739,"Sri Lanka",2002,9
0,19007000,314,3,6,2,879.4598435,2.81599664926739,"Sri Lanka",2002,10
0,19007000,345,3,6,2,879.4598435,2.81599664926739,"Sri Lanka",2002,11
0,19007000,375,3,6,1,879.4598435,2.81599664926739,"Sri Lanka",2002,12
0,19007000,406,3,6,1,879.4598435,2.81599664926739,"Sri Lanka",2003,1
0,19007000,412,3,6,4,879.4598435,2.81599664926739,"Sri Lanka",2003,2
0,19007000,384,3,6,2,879.4598435,2.81599664926739,"Sri Lanka",2003,3
0,19253000,353,3,6,0,919.7975527,4.58664593933787,"Sri Lanka",2003,4
0,19253000,323,3,6,1,919.7975527,4.58664593933787,"Sri Lanka",2003,5
0,19253000,292,3,6,0,919.7975527,4.58664593933787,"Sri Lanka",2003,6
0,19253000,262,3,6,0,919.7975527,4.58664593933787,"Sri Lanka",2003,7
0,19253000,231,3,6,0,919.7975527,4.58664593933787,"Sri Lanka",2003,8
0,19253000,200,3,6,13,919.7975527,4.58664593933787,"Sri Lanka",2003,9
0,19253000,170,3,6,3,919.7975527,4.58664593933787,"Sri Lanka",2003,10
0,19253000,139,3,5,8,919.7975527,4.58664593933787,"Sri Lanka",2003,11
0,19253000,109,3,5,1,919.7975527,4.58664593933787,"Sri Lanka",2003,12
0,19253000,78,3,5,23,919.7975527,4.58664593933787,"Sri Lanka",2004,1
0,19253000,47,3,5,17,919.7975527,4.58664593933787,"Sri Lanka",2004,2
0,19253000,18,3,5,2,919.7975527,4.58664593933787,"Sri Lanka",2004,3
0,19462000,13,3,5,12,959.4656605,4.31269986352509,"Sri Lanka",2004,4
0,19462000,43,3,5,14,959.4656605,4.31269986352509,"Sri Lanka",2004,5
0,19462000,74,3,5,7,959.4656605,4.31269986352509,"Sri Lanka",2004,6
0,19462000,104,3,5,14,959.4656605,4.31269986352509,"Sri Lanka",2004,7
0,19462000,135,3,5,9,959.4656605,4.31269986352509,"Sri Lanka",2004,8
0,19462000,166,3,5,6,959.4656605,4.31269986352509,"Sri Lanka",2004,9
0,19462000,196,3,5,6,959.4656605,4.31269986352509,"Sri Lanka",2004,10
0,19462000,227,3,5,11,959.4656605,4.31269986352509,"Sri Lanka",2004,11
0,19462000,257,3,5,16,959.4656605,4.31269986352509,"Sri Lanka",2004,12
0,19462000,288,3,5,27,959.4656605,4.31269986352509,"Sri Lanka",2005,1
0,19462000,275,3,5,7,959.4656605,4.31269986352509,"Sri Lanka",2005,2
0,19462000,247,3,5,5,959.4656605,4.31269986352509,"Sri Lanka",2005,3
0,19668000,216,3,5,11,1008.676522,5.12898621867874,"Sri Lanka",2005,4
0,19668000,186,3,5,4,1008.676522,5.12898621867874,"Sri Lanka",2005,5
0,19668000,155,3,5,13,1008.676522,5.12898621867874,"Sri Lanka",2005,6
0,19668000,125,3,5,5,1008.676522,5.12898621867874,"Sri Lanka",2005,7
0,19668000,94,3,5,19,1008.676522,5.12898621867874,"Sri Lanka",2005,8
0,19668000,63,3,5,29,1008.676522,5.12898621867874,"Sri Lanka",2005,9
0,19668000,33,3,5,18,1008.676522,5.12898621867874,"Sri Lanka",2005,10
0,19668000,2,3,5,14,1008.676522,5.12898621867874,"Sri Lanka",2005,11
0,19668000,28,3,5,33,1008.676522,5.12898621867874,"Sri Lanka",2005,12
0,19668000,59,3,5,9,1008.676522,5.12898621867874,"Sri Lanka",2006,1
0,19668000,90,3,5,6,1008.676522,5.12898621867874,"Sri Lanka",2006,2
0,19668000,118,3,5,0,1008.676522,5.12898621867874,"Sri Lanka",2006,3
0,19886000,149,3,5,15,1074.111029,6.48716467299711,"Sri Lanka",2006,4
0,19886000,179,3,5,11,1074.111029,6.48716467299711,"Sri Lanka",2006,5
0,19886000,210,3,5,13,1074.111029,6.48716467299711,"Sri Lanka",2006,6
0,19886000,240,3,5,24,1074.111029,6.48716467299711,"Sri Lanka",2006,7
0,19886000,271,3,5,11,1074.111029,6.48716467299711,"Sri Lanka",2006,8
0,19886000,302,3,5,9,1074.111029,6.48716467299711,"Sri Lanka",2006,9
0,19886000,332,4,5,2,1074.111029,6.48716467299711,"Sri Lanka",2006,10
0,19886000,363,4,5,11,1074.111029,6.48716467299711,"Sri Lanka",2006,11
0,19886000,393,4,5,6,1074.111029,6.48716467299711,"Sri Lanka",2006,12
0,19886000,424,4,5,13,1074.111029,6.48716467299711,"Sri Lanka",2007,1
0,19886000,455,4,5,6,1074.111029,6.48716467299711,"Sri Lanka",2007,2
0,19886000,483,4,5,9,1074.111029,6.48716467299711,"Sri Lanka",2007,3
0,20010000,514,4,5,4,1140.016646,6.13582909220832,"Sri Lanka",2007,4
0,20010000,544,4,5,0,1140.016646,6.13582909220832,"Sri Lanka",2007,5
0,20010000,575,4,5,3,1140.016646,6.13582909220832,"Sri Lanka",2007,6
0,20010000,605,4,5,4,1140.016646,6.13582909220832,"Sri Lanka",2007,7
0,20010000,636,4,5,1,1140.016646,6.13582909220832,"Sri Lanka",2007,8
0,20010000,667,4,5,0,1140.016646,6.13582909220832,"Sri Lanka",2007,9
0,20010000,697,4,5,0,1140.016646,6.13582909220832,"Sri Lanka",2007,10
0,20010000,728,4,5,0,1140.016646,6.13582909220832,"Sri Lanka",2007,11
0,20010000,758,4,5,0,1140.016646,6.13582909220832,"Sri Lanka",2007,12
0,20010000,742,4,5,0,1140.016646,6.13582909220832,"Sri Lanka",2008,1
0,20010000,711,4,5,0,1140.016646,6.13582909220832,"Sri Lanka",2008,2
0,20010000,682,4,5,0,1140.016646,6.13582909220832,"Sri Lanka",2008,3
0,20156204.34,651,4,5,0,1199.086925,5.18152776165691,"Sri Lanka",2008,4
0,20156204.34,621,4,5,0,1199.086925,5.18152776165691,"Sri Lanka",2008,5
0,20156204.34,590,4,5,0,1199.086925,5.18152776165691,"Sri Lanka",2008,6
0,20156204.34,560,4,5,1,1199.086925,5.18152776165691,"Sri Lanka",2008,7
0,20156204.34,529,4,5,2,1199.086925,5.18152776165691,"Sri Lanka",2008,8
0,20156204.34,498,4,5,0,1199.086925,5.18152776165691,"Sri Lanka",2008,9
0,20156204.34,468,4,5,0,1199.086925,5.18152776165691,"Sri Lanka",2008,10
0,20156204.34,437,4,5,1,1199.086925,5.18152776165691,"Sri Lanka",2008,11
0,20156204.34,407,4,5,2,1199.086925,5.18152776165691,"Sri Lanka",2008,12
0,20156204.34,376,4,5,0,1199.086925,5.18152776165691,"Sri Lanka",2009,1
0,20156204.34,345,4,5,9,1199.086925,5.18152776165691,"Sri Lanka",2009,2
0,20156204.34,317,4,5,5,1199.086925,5.18152776165691,"Sri Lanka",2009,3
0,20156204.34,286,4,5,35,1199.086925,5.18152776165691,"Sri Lanka",2009,4
0,20156204.34,256,4,5,17,1199.086925,5.18152776165691,"Sri Lanka",2009,5
0,20156204.34,225,4,5,8,1199.086925,5.18152776165691,"Sri Lanka",2009,6
0,20156204.34,195,4,5,7,1199.086925,5.18152776165691,"Sri Lanka",2009,7
0,20156204.34,164,4,5,4,1199.086925,5.18152776165691,"Sri Lanka",2009,8
0,20156204.34,133,4,5,9,1199.086925,5.18152776165691,"Sri Lanka",2009,9
0,20156204.34,103,4,5,13,1199.086925,5.18152776165691,"Sri Lanka",2009,10
0,20156204.34,72,4,5,7,1199.086925,5.18152776165691,"Sri Lanka",2009,11
0,20156204.34,42,4,5,7,1199.086925,5.18152776165691,"Sri Lanka",2009,12
0,20156204.34,11,4,5,4,1199.086925,5.18152776165691,"Sri Lanka",2010,1
0,20156204.34,20,4,5,4,1199.086925,5.18152776165691,"Sri Lanka",2010,2
0,20156204.34,24,4,5,3,1199.086925,5.18152776165691,"Sri Lanka",2010,3
0,20156204.34,7,4,5,6,1199.086925,5.18152776165691,"Sri Lanka",2010,4
0,20156204.34,37,4,5,3,1199.086925,5.18152776165691,"Sri Lanka",2010,5
0,20156204.34,68,4,5,15,1199.086925,5.18152776165691,"Sri Lanka",2010,6
0,20156204.34,98,4,5,9,1199.086925,5.18152776165691,"Sri Lanka",2010,7
0,20156204.34,129,4,5,1,1199.086925,5.18152776165691,"Sri Lanka",2010,8
0,20156204.34,160,4,5,5,1199.086925,5.18152776165691,"Sri Lanka",2010,9
0,20156204.34,190,4,5,0,1199.086925,5.18152776165691,"Sri Lanka",2010,10
0,20156204.34,221,4,5,0,1199.086925,5.18152776165691,"Sri Lanka",2010,11
0,20156204.34,251,4,5,0,1199.086925,5.18152776165691,"Sri Lanka",2010,12
0,22766645,792,0,6,0,211.2642028,0.569185495726592,"Nepal",1997,1
0,22766645,807,0,6,0,211.2642028,0.569185495726592,"Nepal",1997,2
0,22766645,779,0,6,0,211.2642028,0.569185495726592,"Nepal",1997,3
0,22766645,748,0,6,0,211.2642028,0.569185495726592,"Nepal",1997,4
0,22766645,718,0,6,0,211.2642028,0.569185495726592,"Nepal",1997,5
0,22766645,687,0,6,0,211.2642028,0.569185495726592,"Nepal",1997,6
0,22766645,657,0,6,2,211.2642028,0.569185495726592,"Nepal",1997,7
0,22766645,626,0,6,0,211.2642028,0.569185495726592,"Nepal",1997,8
0,22766645,595,0,6,0,211.2642028,0.569185495726592,"Nepal",1997,9
0,22766645,565,0,6,0,211.2642028,0.569185495726592,"Nepal",1997,10
0,22766645,534,0,6,0,211.2642028,0.569185495726592,"Nepal",1997,11
0,22766645,504,0,6,0,211.2642028,0.569185495726592,"Nepal",1997,12
1,22766645,473,0,6,0,211.2642028,0.569185495726592,"Nepal",1998,1
1,22766645,442,0,6,1,211.2642028,0.569185495726592,"Nepal",1998,2
1,22766645,414,0,6,0,211.2642028,0.569185495726592,"Nepal",1998,3
